"","clust","year","collection_date","month","species","trap_nights","total_mosquitoes","mos_per_trap_night"
"62035",47,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62036",48,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62037",49,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62038",50,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62039",51,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62040",52,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62041",53,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62042",54,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62043",55,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62044",56,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62045",57,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62046",58,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62047",59,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62048",60,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62049",61,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62050",62,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62051",63,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62052",64,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62053",65,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62054",66,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62055",67,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62056",68,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62057",69,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62058",70,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62059",71,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62060",72,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62061",73,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62062",74,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62063",75,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62064",76,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62065",77,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62066",78,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62067",79,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62068",80,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62069",81,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62070",82,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62071",83,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62072",84,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62073",86,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62074",87,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62075",88,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62076",89,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62077",90,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62078",91,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62079",92,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62080",93,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62081",94,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62082",96,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62083",1,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62084",2,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62085",3,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62086",4,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62087",5,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62088",6,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62089",7,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62090",8,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62091",9,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62092",10,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62093",11,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62094",12,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62095",13,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62096",14,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62097",15,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62098",16,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62099",17,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62100",18,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62101",19,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62102",20,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62103",21,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62104",22,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62105",23,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62106",24,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62107",25,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62108",26,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62109",27,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62110",28,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62111",29,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62112",30,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62113",31,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62114",32,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62115",33,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62116",34,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62117",35,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62118",36,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62119",37,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62120",38,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62121",39,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62122",40,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62123",41,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62124",42,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62125",43,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62126",44,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62127",45,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62128",46,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62129",47,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62130",48,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62131",49,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62132",50,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62133",51,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62134",52,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62135",53,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62136",54,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62137",55,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62138",56,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62139",57,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62140",58,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62141",59,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62142",60,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62143",61,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62144",62,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62145",63,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62146",64,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62147",65,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62148",66,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62149",67,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62150",68,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62151",69,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62152",70,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62153",71,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62154",72,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62155",73,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62156",74,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62157",75,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62158",76,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62159",77,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62160",78,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62161",79,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62162",80,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62163",81,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62164",82,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62165",83,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62166",84,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62167",86,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62168",87,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62169",88,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62170",89,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62171",90,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62172",91,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62173",92,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62174",93,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62175",94,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62176",96,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62177",1,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62178",2,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62179",3,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62180",4,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62181",5,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62182",6,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62183",7,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62184",8,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62185",9,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62186",10,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62187",11,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62188",12,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62189",13,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62190",14,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62191",15,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62192",16,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62193",17,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62194",18,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62195",19,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62196",20,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62197",21,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62198",22,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62199",23,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62200",24,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62201",25,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62202",26,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62203",27,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62204",28,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62205",29,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62206",30,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62207",31,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62208",32,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62209",33,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62210",34,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62211",35,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62212",36,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62213",37,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62214",38,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62215",39,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62216",40,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62217",41,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62218",42,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62219",43,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62220",44,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62221",45,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62222",46,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62223",47,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62224",48,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62225",49,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62226",50,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62227",51,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62228",52,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62229",53,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62230",54,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62231",55,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62232",56,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62233",57,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62234",58,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62235",59,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62236",60,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62237",61,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62238",62,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62239",63,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62240",64,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62241",65,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62242",66,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62243",67,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62244",68,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62245",69,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62246",70,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62247",71,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62248",72,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62249",73,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62250",74,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62251",75,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62252",76,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62253",77,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62254",78,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62255",79,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62256",80,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62257",81,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62258",82,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62259",83,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62260",84,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62261",86,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62262",87,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62263",88,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62264",89,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62265",90,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62266",91,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62267",92,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62268",93,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62269",94,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62270",96,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62271",1,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62272",2,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62273",3,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62274",4,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62275",5,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62276",6,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62277",7,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62278",8,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62279",9,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62280",10,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62281",11,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62282",12,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62283",13,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62284",14,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62285",15,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62286",16,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62287",17,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62288",18,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62289",19,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62290",20,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62291",21,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62292",22,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62293",23,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62294",24,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62295",25,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62296",26,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62297",27,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62298",28,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62299",29,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62300",30,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62301",31,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62302",32,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62303",33,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62304",34,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62305",35,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62306",36,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62307",37,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62308",38,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62309",39,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62310",40,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62311",41,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62312",42,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62313",43,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62314",44,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62315",45,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62316",46,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62317",47,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62318",48,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62319",49,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62320",50,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62321",51,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62322",52,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62323",53,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62324",54,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62325",55,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62326",56,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62327",57,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62328",58,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62329",59,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62330",60,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62331",61,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62332",62,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62333",63,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62334",64,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62335",65,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62336",66,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62337",67,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62338",68,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62339",69,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62340",70,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62341",71,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62342",72,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62343",73,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62344",74,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62345",75,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62346",76,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62347",77,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62348",78,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62349",79,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62350",80,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62351",81,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62352",82,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62353",83,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62354",84,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62355",86,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62356",87,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62357",88,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62358",89,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62359",90,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62360",91,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62361",92,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62362",93,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62363",94,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62364",96,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62365",1,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62366",2,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62367",3,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62368",4,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62369",5,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62370",6,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62371",7,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62372",8,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62373",9,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62374",10,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62375",11,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62376",12,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62377",13,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62378",14,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62379",15,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62380",16,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62381",17,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62382",18,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62383",19,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62384",20,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62385",21,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62386",22,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62387",23,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62388",24,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62389",25,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62390",26,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62391",27,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62392",28,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62393",29,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62394",30,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62395",31,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62396",32,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62397",33,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62398",34,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62399",35,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62400",36,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"62401",37,2019,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
