"","year","month_in_year","pounds_chemical_applied","mos_life_stage_target"
"1937",2015,10,0.001767,"Adulticide"
"1938",2015,6,0.015,"Larvicide"
"1939",2015,10,0.28125,"Larvicide"
"1940",2015,8,0.03,"Larvicide"
"1941",2015,5,1.4775,"Larvicide"
"1942",2015,3,0.0825,"Larvicide"
"1943",2015,9,0.03,"Larvicide"
"1944",2015,3,0.0075,"Larvicide"
"1945",2015,2,0.18,"Larvicide"
"1946",2015,4,1.53,"Larvicide"
"1947",2015,8,0.27,"Larvicide"
"1948",2015,10,0.015,"Larvicide"
"1949",2015,6,0.03,"Larvicide"
"1950",2015,9,1.05,"Larvicide"
"1951",2015,7,0.03,"Larvicide"
"1952",2015,7,0.005,"Larvicide"
"1953",2015,8,0.005,"Larvicide"
"1954",2015,9,0.005,"Larvicide"
"1955",2015,6,0.0025,"Larvicide"
"1956",2015,3,0.01375,"Larvicide"
"1957",2015,9,0.175,"Larvicide"
"1958",2015,4,0.255,"Larvicide"
"1959",2015,10,0.0025,"Larvicide"
"1960",2015,3,0.00125,"Larvicide"
"1961",2015,5,0.24625,"Larvicide"
"1962",2015,8,0.045,"Larvicide"
"1963",2015,2,0.03,"Larvicide"
"1964",2015,10,0.046875,"Larvicide"
"1965",2015,6,0.005,"Larvicide"
"1966",2015,9,1.87,"Larvicide"
"1967",2015,8,0.1053484,"Larvicide"
"1968",2015,10,21.6630424,"Larvicide"
"1969",2015,6,0.0117008,"Larvicide"
"1970",2015,7,0.035123,"Larvicide"
"1971",2015,4,10.7261728,"Larvicide"
"1972",2015,3,0.097541,"Larvicide"
"1973",2015,11,1.7012098,"Larvicide"
"1974",2015,11,0.0897336,"Larvicide"
"1975",2015,9,0.0038934,"Larvicide"
"1976",2015,9,22.814088,"Larvicide"
"1977",2015,10,0.0234016,"Larvicide"
"1978",2015,5,2.6688536,"Larvicide"
"1979",2015,8,35.2882738,"Larvicide"
"1980",2015,1,0.1464875,"Larvicide"
"1981",2015,2,1.79296875,"Larvicide"
"1982",2015,10,2.8125,"Larvicide"
"1983",2015,5,6.04101875,"Larvicide"
"1984",2015,8,12.26953125,"Larvicide"
"1985",2015,12,0.05859375,"Larvicide"
"1986",2015,4,13.67285,"Larvicide"
"1987",2015,9,4.72851875,"Larvicide"
"1988",2015,3,3.69726875,"Larvicide"
"1989",2015,11,0.1933625,"Larvicide"
"1990",2015,6,0.11324,"Adulticide"
"1991",2015,6,0.02831,"Adulticide"
"1992",2015,6,0.02831,"Adulticide"
"1993",2015,6,0.2883,"Adulticide"
"1994",2015,9,33.673,"Adulticide"
"1995",2015,11,0.23065,"Adulticide"
"1996",2015,10,5.3335,"Adulticide"
"1997",2015,8,17.29775,"Adulticide"
"1998",2015,11,0.09226,"Adulticide"
"1999",2015,6,0.11532,"Adulticide"
"2000",2015,9,13.4692,"Adulticide"
"2001",2015,10,2.1334,"Adulticide"
"2002",2015,8,6.9191,"Adulticide"
"2003",2015,6,0.11532,"Adulticide"
"2004",2015,8,6.9191,"Adulticide"
"2005",2015,9,13.4692,"Adulticide"
"2006",2015,10,2.1334,"Adulticide"
"2007",2015,11,0.09226,"Adulticide"
"2008",2015,8,1.729775,"Adulticide"
"2009",2015,11,0.023065,"Adulticide"
"2010",2015,9,3.3673,"Adulticide"
"2011",2015,10,0.53335,"Adulticide"
"2012",2015,6,0.02883,"Adulticide"
"2013",2015,6,0.02883,"Adulticide"
"2014",2015,9,3.3673,"Adulticide"
"2015",2015,8,1.729775,"Adulticide"
"2016",2015,11,0.023065,"Adulticide"
"2017",2015,10,0.53335,"Adulticide"
"2018",2015,4,0.0359856,"Larvicide"
"2019",2015,5,0.0719712,"Larvicide"
"2020",2015,6,0.6275888,"Larvicide"
"2021",2015,5,386.33953806,"Larvicide"
"2022",2015,8,29.20046193,"Larvicide"
"2023",2015,3,1.92213999,"Larvicide"
"2024",2015,9,531.39081456,"Larvicide"
"2025",2015,8,463.01879313,"Larvicide"
"2026",2015,7,23.3139249,"Larvicide"
"2027",2015,3,5.76640836,"Larvicide"
"2028",2015,9,27.76687074,"Larvicide"
"2029",2015,11,4.48498944,"Larvicide"
"2030",2015,10,28.68789204,"Larvicide"
"2031",2015,11,15.53727987,"Larvicide"
"2032",2015,6,23.20980642,"Larvicide"
"2033",2015,10,454.5573903,"Larvicide"
"2034",2015,6,10.29945159,"Larvicide"
"2035",2015,3,3.17152692,"Larvicide"
"2036",2015,4,3.87631197,"Larvicide"
"2037",2015,4,104.10775236,"Larvicide"
"2038",2015,8,1.148,"Larvicide"
"2039",2015,6,0.448,"Larvicide"
"2040",2015,5,0.0935,"Larvicide"
"2041",2015,4,3.0972062,"Larvicide"
"2042",2015,8,0.561,"Larvicide"
"2043",2015,4,0.5859375,"Larvicide"
"2044",2015,8,0.0140625,"Larvicide"
"2045",2015,8,16.59375,"Larvicide"
"2046",2015,5,0.675,"Larvicide"
"2047",2015,10,2.625,"Larvicide"
"2048",2015,4,0.75,"Larvicide"
"2049",2015,6,7.5,"Larvicide"
"2050",2015,4,0.384,"Larvicide"
"2051",2015,2,0.0079872,"Larvicide"
"2052",2015,9,4.096,"Larvicide"
"2053",2015,10,1.536,"Larvicide"
"2054",2015,8,2.944,"Larvicide"
"2055",2015,6,2.06336,"Larvicide"
"2056",2015,5,0.1615788,"Larvicide"
"2057",2015,5,0.269298,"Larvicide"
"2058",2015,2,0.1134837,"Larvicide"
"2059",2015,11,0.0021087,"Larvicide"
"2060",2015,4,0.60075,"Larvicide"
"2061",2015,9,0.1868913,"Larvicide"
"2062",2015,8,0.0818451,"Larvicide"
"2063",2015,3,0.2872962,"Larvicide"
"2064",2015,1,0.0012663,"Larvicide"
"2065",2015,10,4.8224538,"Larvicide"
"2066",2015,10,8.037423,"Larvicide"
"2067",2015,2,0.1891395,"Larvicide"
"2068",2015,1,0.0021105,"Larvicide"
"2069",2015,3,0.478827,"Larvicide"
"2070",2015,9,0.3114855,"Larvicide"
"2071",2015,8,0.1364085,"Larvicide"
"2072",2015,11,0.0035145,"Larvicide"
"2073",2015,4,1.00125,"Larvicide"
"2074",2015,10,2.45854,"Adulticide"
"2075",2015,8,76.14538,"Adulticide"
"2076",2015,9,37.55084,"Adulticide"
"2077",2015,11,0.005625,"Larvicide"
"2078",2015,10,12.52728,"Larvicide"
"2079",2015,8,7.31152,"Larvicide"
"2080",2015,9,10.0448,"Larvicide"
"2081",2015,5,8.13152,"Larvicide"
"2082",2015,4,2.06362,"Larvicide"
"2083",2015,11,0.670305,"Larvicide"
"2084",2015,8,19.5275,"Larvicide"
"2085",2015,9,0.2375,"Larvicide"
"2086",2015,5,0.326876,"Larvicide"
"2087",2015,2,0.0975,"Larvicide"
"2088",2015,4,0.0122,"Larvicide"
"2089",2015,8,0.2772,"Larvicide"
"2090",2015,11,0.000624,"Larvicide"
"2091",2015,10,5.08140625,"Larvicide"
"2092",2015,8,0.5525,"Larvicide"
"2093",2015,2,0.18195525,"Larvicide"
"2094",2015,1,0.00133025,"Larvicide"
"2095",2015,11,0.00133025,"Larvicide"
"2096",2015,3,0.08101775,"Larvicide"
"2097",2015,9,19.29234375,"Larvicide"
"2098",2015,5,20.70945525,"Larvicide"
"2099",2015,9,0.286875,"Larvicide"
"2100",2015,7,0.478125,"Larvicide"
"2101",2015,3,0.0295323,"Larvicide"
"2102",2015,9,0.0105,"Larvicide"
"2103",2015,10,0.2027823,"Larvicide"
"2104",2015,5,5.2078125,"Larvicide"
"2105",2015,10,0.050157,"Larvicide"
"2106",2015,4,0.10125,"Larvicide"
"2107",2015,9,0.1978125,"Larvicide"
"2108",2015,4,15.2075,"Larvicide"
"2109",2015,8,0.2302816,"Larvicide"
"2110",2015,9,0.1765968,"Larvicide"
"2111",2015,10,0.3221104,"Larvicide"
"2112",2016,5,2.2526,"Larvicide"
"2113",2016,1,0.5928,"Larvicide"
"2114",2016,7,3.8532,"Larvicide"
"2115",2016,6,4.0014,"Larvicide"
"2116",2016,9,88.4453,"Larvicide"
"2117",2016,6,59.1018,"Larvicide"
"2118",2016,10,2.2526,"Larvicide"
"2119",2016,8,2.9936,"Larvicide"
"2120",2016,3,1.067,"Larvicide"
"2121",2016,3,24.8085,"Larvicide"
"2122",2016,5,180.5659,"Larvicide"
"2123",2016,12,0.6521,"Larvicide"
"2124",2016,9,2.7861,"Larvicide"
"2125",2016,10,19.2955,"Larvicide"
"2126",2016,11,2.4897,"Larvicide"
"2127",2016,2,7.8842,"Larvicide"
"2128",2016,4,36.5311,"Larvicide"
"2129",2016,7,49.0836,"Larvicide"
"2130",2016,4,1.0078,"Larvicide"
"2131",2016,8,57.7088,"Larvicide"
"2132",2016,6,5.3339992,"Adulticide"
"2133",2016,4,0.0273568,"Adulticide"
"2134",2016,7,11.8715534,"Adulticide"
"2135",2016,8,3.2824452,"Adulticide"
"2136",2016,4,0.0273568,"Adulticide"
"2137",2016,8,3.2824452,"Adulticide"
"2138",2016,6,5.3339992,"Adulticide"
"2139",2016,7,11.8715534,"Adulticide"
"2140",2016,11,0.416025,"Larvicide"
"2141",2016,3,0.10725,"Larvicide"
"2142",2016,4,2.34104,"Larvicide"
"2143",2016,5,3.4085,"Larvicide"
"2144",2016,9,6.99798,"Larvicide"
"2145",2016,10,4.20784,"Larvicide"
"2146",2016,7,6.475145,"Larvicide"
"2147",2016,6,6.028555,"Larvicide"
"2148",2016,8,9.66663,"Larvicide"
"2149",2016,6,6.7102,"Larvicide"
"2150",2016,4,4.03158,"Larvicide"
"2151",2016,6,16.1234375,"Larvicide"
"2152",2016,5,0.2028865,"Larvicide"
"2153",2016,10,8.28351775,"Larvicide"
"2154",2016,8,0.0585,"Larvicide"
"2155",2016,7,0.00522,"Larvicide"
"2156",2016,9,0.0045,"Larvicide"
"2157",2016,9,0.10494,"Larvicide"
"2158",2016,7,0.288,"Larvicide"
"2159",2016,5,0.00675,"Larvicide"
"2160",2016,3,0.0315,"Larvicide"
"2161",2016,4,0.333,"Larvicide"
"2162",2016,3,0.0279,"Larvicide"
"2163",2016,6,0.01566,"Larvicide"
"2164",2016,5,0.01566,"Larvicide"
"2165",2016,10,0.009,"Larvicide"
"2166",2016,9,2.801795,"Adulticide"
"2167",2016,7,6.016105,"Adulticide"
"2168",2016,4,0.0198,"Adulticide"
"2169",2016,10,1.052735,"Adulticide"
"2170",2016,6,13.665765,"Adulticide"
"2171",2016,5,0.0693,"Adulticide"
"2172",2016,8,6.649725,"Adulticide"
"2173",2016,11,0.0165,"Adulticide"
"2174",2016,4,0.0198,"Adulticide"
"2175",2016,5,0.0693,"Adulticide"
"2176",2016,10,1.052735,"Adulticide"
"2177",2016,6,13.665765,"Adulticide"
"2178",2016,11,0.0165,"Adulticide"
"2179",2016,7,6.016105,"Adulticide"
"2180",2016,9,2.801795,"Adulticide"
"2181",2016,8,6.649725,"Adulticide"
"2182",2016,11,0.0033,"Adulticide"
"2183",2016,9,0.560359,"Adulticide"
"2184",2016,8,1.329945,"Adulticide"
"2185",2016,4,0.00396,"Adulticide"
"2186",2016,6,2.733153,"Adulticide"
"2187",2016,10,0.210547,"Adulticide"
"2188",2016,5,0.01386,"Adulticide"
"2189",2016,7,1.203221,"Adulticide"
"2190",2016,9,0.023188,"Adulticide"
"2191",2016,9,0.069564,"Adulticide"
"2192",2016,9,12213.169993,"Larvicide"
"2193",2016,11,346.565577,"Larvicide"
"2194",2016,5,1244.129081,"Larvicide"
"2195",2016,5,6602.981187,"Larvicide"
"2196",2016,12,24.635575,"Larvicide"
"2197",2016,3,351.963918,"Larvicide"
"2198",2016,3,1241.030804,"Larvicide"
"2199",2016,6,1544.524016,"Larvicide"
"2200",2016,8,1100.720983,"Larvicide"
"2201",2016,10,5118.606774,"Larvicide"
"2202",2016,4,318.089481,"Larvicide"
"2203",2016,4,2346.834975,"Larvicide"
"2204",2016,10,667.850141,"Larvicide"
"2205",2016,8,1445.379249,"Larvicide"
"2206",2016,7,12999.464603,"Larvicide"
"2207",2016,9,1155.036521,"Larvicide"
"2208",2016,11,619.792461,"Larvicide"
"2209",2016,2,15.353645,"Larvicide"
"2210",2016,6,1043.354504,"Larvicide"
"2211",2016,7,1195.245252,"Larvicide"
"2212",2016,9,1155.036521,"Larvicide"
"2213",2016,2,17.427796,"Larvicide"
"2214",2016,10,0.39582,"Larvicide"
"2215",2016,6,78.70126,"Larvicide"
"2216",2016,5,74.22278,"Larvicide"
"2217",2016,4,60.35195,"Larvicide"
"2218",2016,7,10.13311,"Larvicide"
"2219",2016,7,23.93608,"Larvicide"
"2220",2016,1,0.11309,"Larvicide"
"2221",2016,8,136.52559,"Larvicide"
"2222",2016,8,7.96173,"Larvicide"
"2223",2016,9,16.64726,"Larvicide"
"2224",2016,9,20.71859,"Larvicide"
"2225",2016,6,7.96173,"Larvicide"
"2226",2016,2,0.01696,"Larvicide"
"2227",2016,3,7.65638,"Larvicide"
"2228",2016,10,10.85691,"Larvicide"
"2229",2016,10,1.48401,"Adulticide"
"2230",2016,6,4.78769,"Adulticide"
"2231",2016,5,0.035335,"Adulticide"
"2232",2016,4,0.002945,"Adulticide"
"2233",2016,3,0.002945,"Adulticide"
"2234",2016,8,7.490705,"Adulticide"
"2235",2016,7,3.291905,"Adulticide"
"2236",2016,9,5.088025,"Adulticide"
"2237",2016,9,5.088025,"Adulticide"
"2238",2016,3,0.002945,"Adulticide"
"2239",2016,4,0.002945,"Adulticide"
"2240",2016,8,7.490705,"Adulticide"
"2241",2016,5,0.035335,"Adulticide"
"2242",2016,10,1.48401,"Adulticide"
"2243",2016,6,4.78769,"Adulticide"
"2244",2016,7,3.291905,"Adulticide"
"2245",2016,10,0.296802,"Adulticide"
"2246",2016,6,0.957538,"Adulticide"
"2247",2016,9,1.017605,"Adulticide"
"2248",2016,7,0.658381,"Adulticide"
"2249",2016,5,0.007067,"Adulticide"
"2250",2016,8,1.498141,"Adulticide"
"2251",2016,3,0.000589,"Adulticide"
"2252",2016,4,0.000589,"Adulticide"
"2253",2016,5,7.54875,"Larvicide"
"2254",2016,6,0.015,"Larvicide"
"2255",2016,8,0.015,"Larvicide"
"2256",2016,3,0.09,"Larvicide"
"2257",2016,10,0.37125,"Larvicide"
"2258",2016,4,0.01875,"Larvicide"
"2259",2016,3,0.31875,"Larvicide"
"2260",2016,11,0.06,"Larvicide"
"2261",2016,6,1.75875,"Larvicide"
"2262",2016,4,0.045,"Larvicide"
"2263",2016,7,1.00125,"Larvicide"
"2264",2016,9,0.585,"Larvicide"
"2265",2016,5,0.03,"Larvicide"
"2266",2016,7,0.015,"Larvicide"
"2267",2016,8,0.0025,"Larvicide"
"2268",2016,4,0.0075,"Larvicide"
"2269",2016,3,0.053125,"Larvicide"
"2270",2016,4,0.003125,"Larvicide"
"2271",2016,5,0.005,"Larvicide"
"2272",2016,10,0.061875,"Larvicide"
"2273",2016,3,0.015,"Larvicide"
"2274",2016,9,0.0975,"Larvicide"
"2275",2016,7,0.166875,"Larvicide"
"2276",2016,6,0.0025,"Larvicide"
"2277",2016,7,0.0025,"Larvicide"
"2278",2016,5,1.258125,"Larvicide"
"2279",2016,6,0.293125,"Larvicide"
"2280",2016,11,0.01,"Larvicide"
"2281",2016,8,0.520625,"Larvicide"
"2282",2016,9,1.65625,"Larvicide"
"2283",2016,11,0.8,"Larvicide"
"2284",2016,7,0.9375,"Larvicide"
"2285",2016,8,7.825,"Larvicide"
"2286",2016,6,8.8875,"Larvicide"
"2287",2016,10,3.86875,"Larvicide"
"2288",2016,5,5,"Larvicide"
"2289",2016,8,0.66693,"Adulticide"
"2290",2016,10,0.1248566,"Larvicide"
"2291",2016,5,15.8102734,"Larvicide"
"2292",2016,11,3.70285,"Larvicide"
"2293",2016,6,22.3830124,"Larvicide"
"2294",2016,4,5.0762932,"Larvicide"
"2295",2016,8,0.7530536,"Larvicide"
"2296",2016,6,0.3589756,"Larvicide"
"2297",2016,9,19.805767,"Larvicide"
"2298",2016,7,22.3965878,"Larvicide"
"2299",2016,8,39.3500994,"Larvicide"
"2300",2016,7,0.7803692,"Larvicide"
"2301",2016,9,0.0156148,"Larvicide"
"2302",2016,10,30.153456,"Larvicide"
"2303",2016,3,0.0936476,"Larvicide"
"2304",2016,2,0.031209,"Larvicide"
"2305",2016,2,1.828125,"Larvicide"
"2306",2016,1,0.01171875,"Larvicide"
"2307",2016,5,9.7089875,"Larvicide"
"2308",2016,3,1.1953125,"Larvicide"
"2309",2016,11,0.28125,"Larvicide"
"2310",2016,10,2.89453125,"Larvicide"
"2311",2016,4,2.4140625,"Larvicide"
"2312",2016,9,8.859375,"Larvicide"
"2313",2016,6,6.890625,"Larvicide"
"2314",2016,12,0.24609375,"Larvicide"
"2315",2016,8,3.62695625,"Larvicide"
"2316",2016,7,2.38476875,"Larvicide"
"2317",2016,7,14.4148,"Adulticide"
"2318",2016,9,15.5968,"Adulticide"
"2319",2016,8,39.49655,"Adulticide"
"2320",2016,7,5.76592,"Adulticide"
"2321",2016,9,6.23872,"Adulticide"
"2322",2016,8,15.79862,"Adulticide"
"2323",2016,7,5.76592,"Adulticide"
"2324",2016,9,6.23872,"Adulticide"
"2325",2016,8,15.79862,"Adulticide"
"2326",2016,9,1.55968,"Adulticide"
"2327",2016,8,3.949655,"Adulticide"
"2328",2016,7,1.44148,"Adulticide"
"2329",2016,8,3.949655,"Adulticide"
"2330",2016,9,1.55968,"Adulticide"
"2331",2016,7,1.44148,"Adulticide"
"2332",2016,6,0.5656944,"Larvicide"
"2333",2016,8,29.06431146,"Larvicide"
"2334",2016,7,21.13549416,"Larvicide"
"2335",2016,9,566.8742718,"Larvicide"
"2336",2016,3,2.05027956,"Larvicide"
"2337",2016,5,371.97356787,"Larvicide"
"2338",2016,4,128.89531134,"Larvicide"
"2339",2016,6,511.43662629,"Larvicide"
"2340",2016,4,0.4484943,"Larvicide"
"2341",2016,3,0.89700021,"Larvicide"
"2342",2016,9,28.59178446,"Larvicide"
"2343",2016,10,26.63761248,"Larvicide"
"2344",2016,8,563.32832238,"Larvicide"
"2345",2016,6,25.6365054,"Larvicide"
"2346",2016,10,637.73305074,"Larvicide"
"2347",2016,11,9.49855896,"Larvicide"
"2348",2016,7,439.8570405,"Larvicide"
"2349",2016,5,9.86696748,"Larvicide"
"2350",2016,5,1.12,"Larvicide"
"2351",2016,7,3,"Larvicide"
"2352",2016,3,3,"Larvicide"
"2353",2016,5,3.5625,"Larvicide"
"2354",2016,10,0.1875,"Larvicide"
"2355",2016,8,2.25,"Larvicide"
"2356",2016,6,1.125,"Larvicide"
"2357",2016,4,0.1875,"Larvicide"
"2358",2016,9,3.35872,"Larvicide"
"2359",2016,7,2.85696,"Larvicide"
"2360",2016,6,5.80608,"Larvicide"
"2361",2016,10,35.84,"Larvicide"
"2362",2016,5,1.03936,"Larvicide"
"2363",2016,4,1.024,"Larvicide"
"2364",2016,8,1.024,"Larvicide"
"2365",2016,8,0.4265625,"Larvicide"
"2366",2016,11,0.0594837,"Larvicide"
"2367",2016,7,1.6900326,"Larvicide"
"2368",2016,2,0.0021087,"Larvicide"
"2369",2016,6,2.5291413,"Larvicide"
"2370",2016,3,0.0240462,"Larvicide"
"2371",2016,1,0.0050625,"Larvicide"
"2372",2016,9,2.1659076,"Larvicide"
"2373",2016,2,0.0035145,"Larvicide"
"2374",2016,9,3.609846,"Larvicide"
"2375",2016,11,0.0991395,"Larvicide"
"2376",2016,1,0.0084375,"Larvicide"
"2377",2016,3,0.040077,"Larvicide"
"2378",2016,6,4.2152355,"Larvicide"
"2379",2016,7,2.816721,"Larvicide"
"2380",2016,12,0.0088587,"Larvicide"
"2381",2016,5,3.6454212,"Larvicide"
"2382",2016,10,4.4929701,"Larvicide"
"2383",2016,4,0.0717201,"Larvicide"
"2384",2016,8,2.2507038,"Larvicide"
"2385",2016,12,0.0147645,"Larvicide"
"2386",2016,10,7.4882835,"Larvicide"
"2387",2016,8,3.751173,"Larvicide"
"2388",2016,5,6.075702,"Larvicide"
"2389",2016,4,0.1195335,"Larvicide"
"2390",2016,5,1.34524,"Adulticide"
"2391",2016,8,22.5676,"Adulticide"
"2392",2016,6,45.70346,"Adulticide"
"2393",2016,9,14.24102,"Adulticide"
"2394",2016,7,45.1932,"Adulticide"
"2395",2016,9,22.48124,"Larvicide"
"2396",2016,6,0.55,"Larvicide"
"2397",2016,2,0.003752,"Larvicide"
"2398",2016,10,0.17,"Larvicide"
"2399",2016,7,0.1275,"Larvicide"
"2400",2016,12,0.000663,"Larvicide"
"2401",2016,9,0.235624,"Larvicide"
"2402",2016,6,0.354376,"Larvicide"
"2403",2016,3,0.0025,"Larvicide"
"2404",2016,8,0.283124,"Larvicide"
"2405",2016,4,0.005624,"Larvicide"
"2406",2016,10,0.263752,"Larvicide"
"2407",2016,7,17.70390625,"Larvicide"
"2408",2016,11,0.01195525,"Larvicide"
"2409",2016,6,0.06,"Larvicide"
"2410",2016,4,0.007875,"Larvicide"
"2411",2016,4,0.03,"Larvicide"
"2412",2016,5,0.1980465,"Larvicide"
"2413",2016,8,0.203752,"Larvicide"
"2414",2016,2,0.096252,"Larvicide"
"2415",2016,4,9.4025,"Larvicide"
"2416",2016,5,8.2625,"Larvicide"
"2417",2016,3,0.033752,"Larvicide"
"2418",2016,7,0.212824,"Larvicide"
"2419",2016,9,15.58,"Larvicide"
"2420",2016,7,3.07494,"Larvicide"
"2421",2016,10,23.69754,"Larvicide"
"2422",2016,8,4.64658,"Larvicide"
"2423",2016,5,5.39824,"Larvicide"
"2424",2016,11,1.9962416,"Larvicide"
"2425",2016,7,0.0021184,"Larvicide"
"2426",2016,4,0.1723584,"Larvicide"
"2427",2016,5,0.3065712,"Larvicide"
"2428",2016,12,0.4238304,"Larvicide"
"2429",2016,8,0.0176592,"Larvicide"
"2430",2016,10,0.4238304,"Larvicide"
"2431",2017,12,0.6521,"Larvicide"
"2432",2017,6,4.4163,"Larvicide"
"2433",2017,7,5.6019,"Larvicide"
"2434",2017,5,126.814,"Larvicide"
"2435",2017,4,0.8299,"Larvicide"
"2436",2017,8,4.031,"Larvicide"
"2437",2017,6,18.7472,"Larvicide"
"2438",2017,10,6.3726,"Larvicide"
"2439",2017,8,1.5561,"Larvicide"
"2440",2017,11,0.4742,"Larvicide"
"2441",2017,9,42.2664,"Larvicide"
"2442",2017,11,1.482,"Larvicide"
"2443",2017,3,8.7734,"Larvicide"
"2444",2017,7,6.1651,"Larvicide"
"2445",2017,12,2.1489,"Larvicide"
"2446",2017,1,0.6521,"Larvicide"
"2447",2017,2,4.446,"Larvicide"
"2448",2017,9,6.2244,"Larvicide"
"2449",2017,5,1.5413,"Larvicide"
"2450",2017,9,17.8073198,"Adulticide"
"2451",2017,12,2.8447982,"Adulticide"
"2452",2017,5,3.82954,"Adulticide"
"2453",2017,7,12.4049492,"Adulticide"
"2454",2017,8,1.0941484,"Adulticide"
"2455",2017,5,3.82954,"Adulticide"
"2456",2017,6,13.2665854,"Adulticide"
"2457",2017,5,3.82954,"Adulticide"
"2458",2017,6,13.2665854,"Adulticide"
"2459",2017,5,3.82954,"Adulticide"
"2460",2017,9,17.8073198,"Adulticide"
"2461",2017,7,12.4049492,"Adulticide"
"2462",2017,8,1.0941484,"Adulticide"
"2463",2017,12,2.8447982,"Adulticide"
"2464",2017,8,5.09335,"Larvicide"
"2465",2017,12,6.31997,"Larvicide"
"2466",2017,11,0.28488,"Larvicide"
"2467",2017,8,10.39475,"Larvicide"
"2468",2017,5,6.79186,"Larvicide"
"2469",2017,6,11.713575,"Larvicide"
"2470",2017,3,0.812745,"Larvicide"
"2471",2017,7,9.68004,"Larvicide"
"2472",2017,6,6.49154,"Larvicide"
"2473",2017,5,22.4949,"Larvicide"
"2474",2017,7,1.186362,"Larvicide"
"2475",2017,9,0.18726775,"Larvicide"
"2476",2017,12,0.232424,"Larvicide"
"2477",2017,5,50.47818,"Larvicide"
"2478",2017,9,0.00882,"Larvicide"
"2479",2017,10,0.027,"Larvicide"
"2480",2017,8,0.01224,"Larvicide"
"2481",2017,8,0.00225,"Larvicide"
"2482",2017,5,0.00225,"Larvicide"
"2483",2017,5,0.01404,"Larvicide"
"2484",2017,4,0.558,"Larvicide"
"2485",2017,7,0.297,"Larvicide"
"2486",2017,7,0.01404,"Larvicide"
"2487",2017,12,0.37172,"Adulticide"
"2488",2017,12,0.297376,"Adulticide"
"2489",2017,12,0.074344,"Adulticide"
"2490",2017,9,2.10547,"Adulticide"
"2491",2017,6,14.385185,"Adulticide"
"2492",2017,5,13.89677,"Adulticide"
"2493",2017,8,1.397595,"Adulticide"
"2494",2017,7,11.004225,"Adulticide"
"2495",2017,5,13.89677,"Adulticide"
"2496",2017,6,14.385185,"Adulticide"
"2497",2017,5,13.89677,"Adulticide"
"2498",2017,7,11.004225,"Adulticide"
"2499",2017,9,2.10547,"Adulticide"
"2500",2017,5,13.89677,"Adulticide"
"2501",2017,8,1.397595,"Adulticide"
"2502",2017,5,2.779354,"Adulticide"
"2503",2017,8,0.279519,"Adulticide"
"2504",2017,6,2.877037,"Adulticide"
"2505",2017,5,2.779354,"Adulticide"
"2506",2017,7,2.200845,"Adulticide"
"2507",2017,9,0.421094,"Adulticide"
"2508",2017,10,0.576404,"Adulticide"
"2509",2017,10,1.729212,"Adulticide"
"2510",2017,1,14.84585,"Larvicide"
"2511",2017,11,307.460609,"Larvicide"
"2512",2017,12,9849.66033,"Larvicide"
"2513",2017,7,1050.108323,"Larvicide"
"2514",2017,11,99.48902,"Larvicide"
"2515",2017,2,5.70166,"Larvicide"
"2516",2017,6,770.644048,"Larvicide"
"2517",2017,9,7324.835981,"Larvicide"
"2518",2017,3,837.287025,"Larvicide"
"2519",2017,2,5.990041,"Larvicide"
"2520",2017,6,12178.368139,"Larvicide"
"2521",2017,8,1029.10889,"Larvicide"
"2522",2017,5,10632.835129,"Larvicide"
"2523",2017,1,5.576918,"Larvicide"
"2524",2017,7,13265.614949,"Larvicide"
"2525",2017,10,1114.345894,"Larvicide"
"2526",2017,5,564.849721,"Larvicide"
"2527",2017,8,19196.388949,"Larvicide"
"2528",2017,9,928.242858,"Larvicide"
"2529",2017,12,98.757446,"Larvicide"
"2530",2017,12,29.39281,"Larvicide"
"2531",2017,6,38.50243,"Larvicide"
"2532",2017,10,5.79035,"Larvicide"
"2533",2017,5,0.98391,"Larvicide"
"2534",2017,9,13.75208,"Larvicide"
"2535",2017,3,1.13093,"Larvicide"
"2536",2017,7,65.48071,"Larvicide"
"2537",2017,8,40.93958,"Larvicide"
"2538",2017,9,31.14575,"Larvicide"
"2539",2017,6,13.75208,"Larvicide"
"2540",2017,8,10.85691,"Larvicide"
"2541",2017,7,5.06656,"Larvicide"
"2542",2017,11,2.17138,"Larvicide"
"2543",2017,5,0.98391,"Larvicide"
"2544",2017,5,3.065185,"Adulticide"
"2545",2017,8,9.575385,"Adulticide"
"2546",2017,7,8.164985,"Adulticide"
"2547",2017,5,3.065185,"Adulticide"
"2548",2017,6,11.0535,"Adulticide"
"2549",2017,9,9.893385,"Adulticide"
"2550",2017,12,4.063355,"Adulticide"
"2551",2017,5,3.065185,"Adulticide"
"2552",2017,5,3.065185,"Adulticide"
"2553",2017,8,9.575385,"Adulticide"
"2554",2017,7,8.164985,"Adulticide"
"2555",2017,6,11.0535,"Adulticide"
"2556",2017,9,9.893385,"Adulticide"
"2557",2017,12,4.063355,"Adulticide"
"2558",2017,9,1.978677,"Adulticide"
"2559",2017,7,1.632997,"Adulticide"
"2560",2017,5,0.613037,"Adulticide"
"2561",2017,5,0.613037,"Adulticide"
"2562",2017,6,2.2107,"Adulticide"
"2563",2017,12,0.812671,"Adulticide"
"2564",2017,8,1.915077,"Adulticide"
"2565",2017,12,1.89375,"Larvicide"
"2566",2017,10,0.0075,"Larvicide"
